year,month,name,canonical_url,content_length,etag,last_modified,content_type
2006,12,ncdd-200612-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2006/ncdd-200612-grd-scaled.nc,62396417,"""3b81801-5e80dc9c67a40""","Wed, 07 Sep 2022 03:20:01 GMT",application/x-netcdf
2007,1,ncdd-200701-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2007/ncdd-200701-grd-scaled.nc,62269278,"""3b6275e-5e80e55f72640""","Wed, 07 Sep 2022 03:59:13 GMT",application/x-netcdf
2007,2,ncdd-200702-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2007/ncdd-200702-grd-scaled.nc,56943723,"""364e46b-5e80e67c98700""","Wed, 07 Sep 2022 04:04:12 GMT",application/x-netcdf
2007,3,ncdd-200703-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2007/ncdd-200703-grd-scaled.nc,61200111,"""3a5d6ef-5e80e7879fd00""","Wed, 07 Sep 2022 04:08:52 GMT",application/x-netcdf
2007,4,ncdd-200704-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2007/ncdd-200704-grd-scaled.nc,59399159,"""38a5bf7-5e80e8b5f0640""","Wed, 07 Sep 2022 04:14:09 GMT",application/x-netcdf
2007,5,ncdd-200705-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2007/ncdd-200705-grd-scaled.nc,59441210,"""38b003a-5e80e9cb75500""","Wed, 07 Sep 2022 04:19:00 GMT",application/x-netcdf
2007,6,ncdd-200706-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2007/ncdd-200706-grd-scaled.nc,56940442,"""364d79a-5e80eaf7dd9c0""","Wed, 07 Sep 2022 04:24:15 GMT",application/x-netcdf
2007,7,ncdd-200707-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2007/ncdd-200707-grd-scaled.nc,58134351,"""3770f4f-5e80ec1133180""","Wed, 07 Sep 2022 04:29:10 GMT",application/x-netcdf
2007,8,ncdd-200708-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2007/ncdd-200708-grd-scaled.nc,57723312,"""370c9b0-5e80ed36ee680""","Wed, 07 Sep 2022 04:34:18 GMT",application/x-netcdf
2007,9,ncdd-200709-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2007/ncdd-200709-grd-scaled.nc,56341689,"""35bb4b9-5e80ee5320500""","Wed, 07 Sep 2022 04:39:16 GMT",application/x-netcdf
2007,10,ncdd-200710-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2007/ncdd-200710-grd-scaled.nc,59881800,"""391b948-5e80ef7416ec0""","Wed, 07 Sep 2022 04:44:19 GMT",application/x-netcdf
2007,11,ncdd-200711-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2007/ncdd-200711-grd-scaled.nc,57834839,"""3727d57-5e80f09da2cc0""","Wed, 07 Sep 2022 04:49:31 GMT",application/x-netcdf
2007,12,ncdd-200712-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2007/ncdd-200712-grd-scaled.nc,64162594,"""3d30b22-5e80f1b327b80""","Wed, 07 Sep 2022 04:54:22 GMT",application/x-netcdf
2008,1,ncdd-200801-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2008/ncdd-200801-grd-scaled.nc,63604403,"""3ca86b3-5e8aef2eb1740""","Thu, 15 Sep 2022 03:36:21 GMT",application/x-netcdf
2008,2,ncdd-200802-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2008/ncdd-200802-grd-scaled.nc,59512978,"""38c1892-5e8af022d5740""","Thu, 15 Sep 2022 03:40:37 GMT",application/x-netcdf
2008,3,ncdd-200803-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2008/ncdd-200803-grd-scaled.nc,62306525,"""3b6b8dd-5e8af101fe5c0""","Thu, 15 Sep 2022 03:44:31 GMT",application/x-netcdf
2008,4,ncdd-200804-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2008/ncdd-200804-grd-scaled.nc,59230807,"""387ca57-5e8af1d6a9b80""","Thu, 15 Sep 2022 03:48:14 GMT",application/x-netcdf
2008,5,ncdd-200805-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2008/ncdd-200805-grd-scaled.nc,60554853,"""39bfe65-5e8af2bc7f9c0""","Thu, 15 Sep 2022 03:52:15 GMT",application/x-netcdf
2008,6,ncdd-200806-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2008/ncdd-200806-grd-scaled.nc,57412064,"""36c09e0-5e8af3a255800""","Thu, 15 Sep 2022 03:56:16 GMT",application/x-netcdf
2008,7,ncdd-200807-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2008/ncdd-200807-grd-scaled.nc,57988308,"""374d4d4-5e8af4845ad40""","Thu, 15 Sep 2022 04:00:13 GMT",application/x-netcdf
2008,8,ncdd-200808-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2008/ncdd-200808-grd-scaled.nc,57961349,"""3746b85-5e8af576968c0""","Thu, 15 Sep 2022 04:04:27 GMT",application/x-netcdf
2008,9,ncdd-200809-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2008/ncdd-200809-grd-scaled.nc,55739163,"""352831b-5e8af67538180""","Thu, 15 Sep 2022 04:08:54 GMT",application/x-netcdf
2008,10,ncdd-200810-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2008/ncdd-200810-grd-scaled.nc,59116405,"""3860b75-5e8af75cf6440""","Thu, 15 Sep 2022 04:12:57 GMT",application/x-netcdf
2008,11,ncdd-200811-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2008/ncdd-200811-grd-scaled.nc,59708713,"""38f1529-5e8af842cc280""","Thu, 15 Sep 2022 04:16:58 GMT",application/x-netcdf
2008,12,ncdd-200812-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2008/ncdd-200812-grd-scaled.nc,64432652,"""3d72a0c-5e8af94632680""","Thu, 15 Sep 2022 04:21:30 GMT",application/x-netcdf
2009,1,ncdd-200901-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2009/ncdd-200901-grd-scaled.nc,62384362,"""3b7e8ea-5e811156b60c0""","Wed, 07 Sep 2022 07:15:55 GMT",application/x-netcdf
2009,2,ncdd-200902-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2009/ncdd-200902-grd-scaled.nc,56044914,"""3572d72-5e81129631280""","Wed, 07 Sep 2022 07:21:30 GMT",application/x-netcdf
2009,3,ncdd-200903-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2009/ncdd-200903-grd-scaled.nc,62341872,"""3b742f0-5e8113c299740""","Wed, 07 Sep 2022 07:26:45 GMT",application/x-netcdf
2009,4,ncdd-200904-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2009/ncdd-200904-grd-scaled.nc,59803676,"""390881c-5e8114fc5bb80""","Wed, 07 Sep 2022 07:32:14 GMT",application/x-netcdf
2009,5,ncdd-200905-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2009/ncdd-200905-grd-scaled.nc,60190554,"""3966f5a-5e81164d015c0""","Wed, 07 Sep 2022 07:38:07 GMT",application/x-netcdf
2009,6,ncdd-200906-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2009/ncdd-200906-grd-scaled.nc,58441317,"""37bbe65-5e8117aed1880""","Wed, 07 Sep 2022 07:44:18 GMT",application/x-netcdf
2009,7,ncdd-200907-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2009/ncdd-200907-grd-scaled.nc,58708865,"""37fd381-5e8118db39d40""","Wed, 07 Sep 2022 07:49:33 GMT",application/x-netcdf
2009,8,ncdd-200908-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2009/ncdd-200908-grd-scaled.nc,58199435,"""3780d8b-5e811a0f43400""","Wed, 07 Sep 2022 07:54:56 GMT",application/x-netcdf
2009,9,ncdd-200909-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2009/ncdd-200909-grd-scaled.nc,55920661,"""3554815-5e811b5b24300""","Wed, 07 Sep 2022 08:00:44 GMT",application/x-netcdf
2009,10,ncdd-200910-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2009/ncdd-200910-grd-scaled.nc,62975646,"""3c0ee9e-5e811c878c7c0""","Wed, 07 Sep 2022 08:05:59 GMT",application/x-netcdf
2009,11,ncdd-200911-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2009/ncdd-200911-grd-scaled.nc,57630692,"""36f5fe4-5e811dcea8b80""","Wed, 07 Sep 2022 08:11:42 GMT",application/x-netcdf
2009,12,ncdd-200912-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2009/ncdd-200912-grd-scaled.nc,63514426,"""3c9273a-5e811ef64c500""","Wed, 07 Sep 2022 08:16:52 GMT",application/x-netcdf
2010,1,ncdd-201001-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2010/ncdd-201001-grd-scaled.nc,63715641,"""3cc3939-5e81daf66d180""","Wed, 07 Sep 2022 22:17:58 GMT",application/x-netcdf
2010,2,ncdd-201002-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2010/ncdd-201002-grd-scaled.nc,57942818,"""3742322-5e81dc24bdac0""","Wed, 07 Sep 2022 22:23:15 GMT",application/x-netcdf
2010,3,ncdd-201003-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2010/ncdd-201003-grd-scaled.nc,62162453,"""3b48615-5e81dd2ddcc40""","Wed, 07 Sep 2022 22:27:53 GMT",application/x-netcdf
2010,4,ncdd-201004-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2010/ncdd-201004-grd-scaled.nc,59315784,"""3891648-5e81de65b6c00""","Wed, 07 Sep 2022 22:33:20 GMT",application/x-netcdf
2010,5,ncdd-201005-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2010/ncdd-201005-grd-scaled.nc,61387037,"""3a8b11d-5e81df8f42a00""","Wed, 07 Sep 2022 22:38:32 GMT",application/x-netcdf
2010,6,ncdd-201006-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2010/ncdd-201006-grd-scaled.nc,58069845,"""3761355-5e81e0b8ce800""","Wed, 07 Sep 2022 22:43:44 GMT",application/x-netcdf
2010,7,ncdd-201007-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2010/ncdd-201007-grd-scaled.nc,58596200,"""37e1b68-5e81e1d8d0f80""","Wed, 07 Sep 2022 22:48:46 GMT",application/x-netcdf
2010,8,ncdd-201008-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2010/ncdd-201008-grd-scaled.nc,58242157,"""378b46d-5e81e30445200""","Wed, 07 Sep 2022 22:54:00 GMT",application/x-netcdf
2010,9,ncdd-201009-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2010/ncdd-201009-grd-scaled.nc,56100902,"""3580826-5e81e431a1900""","Wed, 07 Sep 2022 22:59:16 GMT",application/x-netcdf
2010,10,ncdd-201010-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2010/ncdd-201010-grd-scaled.nc,59070958,"""38559ee-5e81e54cdf540""","Wed, 07 Sep 2022 23:04:13 GMT",application/x-netcdf
2010,11,ncdd-201011-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2010/ncdd-201011-grd-scaled.nc,60277151,"""397c19f-5e81e6681d180""","Wed, 07 Sep 2022 23:09:10 GMT",application/x-netcdf
2010,12,ncdd-201012-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2010/ncdd-201012-grd-scaled.nc,63887603,"""3ced8f3-5e81e7807e700""","Wed, 07 Sep 2022 23:14:04 GMT",application/x-netcdf
2011,1,ncdd-201101-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2011/ncdd-201101-grd-scaled.nc,62654908,"""3bc09bc-5e81f08cf8040""","Wed, 07 Sep 2022 23:54:33 GMT",application/x-netcdf
2011,2,ncdd-201102-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2011/ncdd-201102-grd-scaled.nc,56940572,"""364d81c-5e81f1a835c80""","Wed, 07 Sep 2022 23:59:30 GMT",application/x-netcdf
2011,3,ncdd-201103-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2011/ncdd-201103-grd-scaled.nc,63952238,"""3cfd56e-5e81f2b33d280""","Thu, 08 Sep 2022 00:04:10 GMT",application/x-netcdf
2011,4,ncdd-201104-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2011/ncdd-201104-grd-scaled.nc,61559146,"""3ab516a-5e81f3e281e00""","Thu, 08 Sep 2022 00:09:28 GMT",application/x-netcdf
2011,5,ncdd-201105-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2011/ncdd-201105-grd-scaled.nc,62063696,"""3b30450-5e81f4fbd75c0""","Thu, 08 Sep 2022 00:14:23 GMT",application/x-netcdf
2011,6,ncdd-201106-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2011/ncdd-201106-grd-scaled.nc,57462865,"""36cd051-5e81f62a27f00""","Thu, 08 Sep 2022 00:19:40 GMT",application/x-netcdf
2011,7,ncdd-201107-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2011/ncdd-201107-grd-scaled.nc,58556165,"""37d7f05-5e81f76a97300""","Thu, 08 Sep 2022 00:25:16 GMT",application/x-netcdf
2011,8,ncdd-201108-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2011/ncdd-201108-grd-scaled.nc,57772282,"""37188fa-5e81f899dbe80""","Thu, 08 Sep 2022 00:30:34 GMT",application/x-netcdf
2011,9,ncdd-201109-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2011/ncdd-201109-grd-scaled.nc,56239577,"""35a25d9-5e81f9cfcd9c0""","Thu, 08 Sep 2022 00:35:59 GMT",application/x-netcdf
2011,10,ncdd-201110-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2011/ncdd-201110-grd-scaled.nc,59490494,"""38bc0be-5e81faf865580""","Thu, 08 Sep 2022 00:41:10 GMT",application/x-netcdf
2011,11,ncdd-201111-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2011/ncdd-201111-grd-scaled.nc,59780531,"""3902db3-5e81fc3133780""","Thu, 08 Sep 2022 00:46:38 GMT",application/x-netcdf
2011,12,ncdd-201112-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2011/ncdd-201112-grd-scaled.nc,62091524,"""3b37104-5e81fd67252c0""","Thu, 08 Sep 2022 00:52:03 GMT",application/x-netcdf
2012,1,ncdd-201201-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2012/ncdd-201201-grd-scaled.nc,62111350,"""3b3be76-5e820781828c0""","Thu, 08 Sep 2022 01:37:15 GMT",application/x-netcdf
2012,2,ncdd-201202-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2012/ncdd-201202-grd-scaled.nc,58794161,"""38120b1-5e8208aedefc0""","Thu, 08 Sep 2022 01:42:31 GMT",application/x-netcdf
2012,3,ncdd-201203-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2012/ncdd-201203-grd-scaled.nc,62374857,"""3b7c3c9-5e8209c463e80""","Thu, 08 Sep 2022 01:47:22 GMT",application/x-netcdf
2012,4,ncdd-201204-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2012/ncdd-201204-grd-scaled.nc,58904142,"""382ce4e-5e820ac6d6040""","Thu, 08 Sep 2022 01:51:53 GMT",application/x-netcdf
2012,5,ncdd-201205-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2012/ncdd-201205-grd-scaled.nc,59465814,"""38b6056-5e820ba13a380""","Thu, 08 Sep 2022 01:55:42 GMT",application/x-netcdf
2012,6,ncdd-201206-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2012/ncdd-201206-grd-scaled.nc,56341025,"""35bb221-5e820c6e44740""","Thu, 08 Sep 2022 01:59:17 GMT",application/x-netcdf
2012,7,ncdd-201207-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2012/ncdd-201207-grd-scaled.nc,58880654,"""382728e-5e820d45cc3c0""","Thu, 08 Sep 2022 02:03:03 GMT",application/x-netcdf
2012,8,ncdd-201208-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2012/ncdd-201208-grd-scaled.nc,57764764,"""3716b9c-5e820e4d030c0""","Thu, 08 Sep 2022 02:07:39 GMT",application/x-netcdf
2012,9,ncdd-201209-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2012/ncdd-201209-grd-scaled.nc,55300045,"""34bcfcd-5e820f59f2b40""","Thu, 08 Sep 2022 02:12:21 GMT",application/x-netcdf
2012,10,ncdd-201210-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2012/ncdd-201210-grd-scaled.nc,60169955,"""3961ee3-5e82106129840""","Thu, 08 Sep 2022 02:16:57 GMT",application/x-netcdf
2012,11,ncdd-201211-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2012/ncdd-201211-grd-scaled.nc,58454555,"""37bf21b-5e8211798adc0""","Thu, 08 Sep 2022 02:21:51 GMT",application/x-netcdf
2012,12,ncdd-201212-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2012/ncdd-201212-grd-scaled.nc,64178434,"""3d34902-5e82129c69c00""","Thu, 08 Sep 2022 02:26:56 GMT",application/x-netcdf
2013,1,ncdd-201301-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2013/ncdd-201301-grd-scaled.nc,63178699,"""3c407cb-5e821be6e0780""","Thu, 08 Sep 2022 03:08:30 GMT",application/x-netcdf
2013,2,ncdd-201302-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2013/ncdd-201302-grd-scaled.nc,56882258,"""363f452-5e821d05eecc0""","Thu, 08 Sep 2022 03:13:31 GMT",application/x-netcdf
2013,3,ncdd-201303-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2013/ncdd-201303-grd-scaled.nc,61864768,"""3affb40-5e821e198b700""","Thu, 08 Sep 2022 03:18:20 GMT",application/x-netcdf
2013,4,ncdd-201304-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2013/ncdd-201304-grd-scaled.nc,60121797,"""39562c5-5e821f45f3bc0""","Thu, 08 Sep 2022 03:23:35 GMT",application/x-netcdf
2013,5,ncdd-201305-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2013/ncdd-201305-grd-scaled.nc,60563015,"""39c1e47-5e82206319c80""","Thu, 08 Sep 2022 03:28:34 GMT",application/x-netcdf
2013,6,ncdd-201306-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2013/ncdd-201306-grd-scaled.nc,57025530,"""36623fa-5e822189c93c0""","Thu, 08 Sep 2022 03:33:43 GMT",application/x-netcdf
2013,7,ncdd-201307-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2013/ncdd-201307-grd-scaled.nc,59188471,"""38724f7-5e8222b90df40""","Thu, 08 Sep 2022 03:39:01 GMT",application/x-netcdf
2013,8,ncdd-201308-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2013/ncdd-201308-grd-scaled.nc,58202139,"""378181b-5e8223f794ec0""","Thu, 08 Sep 2022 03:44:35 GMT",application/x-netcdf
2013,9,ncdd-201309-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2013/ncdd-201309-grd-scaled.nc,57657052,"""36fc6dc-5e82252214f00""","Thu, 08 Sep 2022 03:49:48 GMT",application/x-netcdf
2013,10,ncdd-201310-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2013/ncdd-201310-grd-scaled.nc,60066727,"""3948ba7-5e82264217680""","Thu, 08 Sep 2022 03:54:50 GMT",application/x-netcdf
2013,11,ncdd-201311-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2013/ncdd-201311-grd-scaled.nc,59531663,"""38c618f-5e82276125bc0""","Thu, 08 Sep 2022 03:59:51 GMT",application/x-netcdf
2013,12,ncdd-201312-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2013/ncdd-201312-grd-scaled.nc,62618249,"""3bb7a89-5e822898ffb80""","Thu, 08 Sep 2022 04:05:18 GMT",application/x-netcdf
2014,1,ncdd-201401-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2014/ncdd-201401-grd-scaled.nc,61801287,"""3af0347-5e82322914b40""","Thu, 08 Sep 2022 04:48:05 GMT",application/x-netcdf
2014,2,ncdd-201402-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2014/ncdd-201402-grd-scaled.nc,57470417,"""36cedd1-5e82330561300""","Thu, 08 Sep 2022 04:51:56 GMT",application/x-netcdf
2014,3,ncdd-201403-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2014/ncdd-201403-grd-scaled.nc,62830676,"""3beb854-5e8233d35f900""","Thu, 08 Sep 2022 04:55:32 GMT",application/x-netcdf
2014,4,ncdd-201404-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2014/ncdd-201404-grd-scaled.nc,59662870,"""38e6216-5e8234bd06040""","Thu, 08 Sep 2022 04:59:37 GMT",application/x-netcdf
2014,5,ncdd-201405-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2014/ncdd-201405-grd-scaled.nc,59970655,"""393145f-5e82359b3ac80""","Thu, 08 Sep 2022 05:03:30 GMT",application/x-netcdf
2014,6,ncdd-201406-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2014/ncdd-201406-grd-scaled.nc,57785586,"""371bcf2-5e823682f8f40""","Thu, 08 Sep 2022 05:07:33 GMT",application/x-netcdf
2014,7,ncdd-201407-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2014/ncdd-201407-grd-scaled.nc,57882473,"""3733769-5e823766e6900""","Thu, 08 Sep 2022 05:11:32 GMT",application/x-netcdf
2014,8,ncdd-201408-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2014/ncdd-201408-grd-scaled.nc,59395314,"""38a4cf2-5e82385edb200""","Thu, 08 Sep 2022 05:15:52 GMT",application/x-netcdf
2014,9,ncdd-201409-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2014/ncdd-201409-grd-scaled.nc,56485577,"""35de6c9-5e823937570c0""","Thu, 08 Sep 2022 05:19:39 GMT",application/x-netcdf
2014,10,ncdd-201410-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2014/ncdd-201410-grd-scaled.nc,58931298,"""3833862-5e823a13a3880""","Thu, 08 Sep 2022 05:23:30 GMT",application/x-netcdf
2014,11,ncdd-201411-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2014/ncdd-201411-grd-scaled.nc,60198168,"""3968d18-5e823af69d000""","Thu, 08 Sep 2022 05:27:28 GMT",application/x-netcdf
2014,12,ncdd-201412-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2014/ncdd-201412-grd-scaled.nc,63793420,"""3cd690c-5e823be414040""","Thu, 08 Sep 2022 05:31:37 GMT",application/x-netcdf
2015,1,ncdd-201501-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2015/ncdd-201501-grd-scaled.nc,62294680,"""3b68a98-5e82461925540""","Thu, 08 Sep 2022 06:17:17 GMT",application/x-netcdf
2015,2,ncdd-201502-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2015/ncdd-201502-grd-scaled.nc,55845196,"""354214c-5e8246fc1ecc0""","Thu, 08 Sep 2022 06:21:15 GMT",application/x-netcdf
2015,3,ncdd-201503-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2015/ncdd-201503-grd-scaled.nc,61278493,"""3a7091d-5e8247c740c00""","Thu, 08 Sep 2022 06:24:48 GMT",application/x-netcdf
2015,4,ncdd-201504-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2015/ncdd-201504-grd-scaled.nc,59682716,"""38eaf9c-5e8248aff3100""","Thu, 08 Sep 2022 06:28:52 GMT",application/x-netcdf
2015,5,ncdd-201505-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2015/ncdd-201505-grd-scaled.nc,62377355,"""3b7cd8b-5e82498963200""","Thu, 08 Sep 2022 06:32:40 GMT",application/x-netcdf
2015,6,ncdd-201506-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2015/ncdd-201506-grd-scaled.nc,57232881,"""3694df1-5e824a66a3c00""","Thu, 08 Sep 2022 06:36:32 GMT",application/x-netcdf
2015,7,ncdd-201507-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2015/ncdd-201507-grd-scaled.nc,59241060,"""387f264-5e824b4b85800""","Thu, 08 Sep 2022 06:40:32 GMT",application/x-netcdf
2015,8,ncdd-201508-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2015/ncdd-201508-grd-scaled.nc,57489173,"""36d3715-5e824c437a100""","Thu, 08 Sep 2022 06:44:52 GMT",application/x-netcdf
2015,9,ncdd-201509-grd-scaled.nc,https://www.ncei.noaa.gov/data/nclimgrid-daily/access/grids/2015/ncdd-201509-grd-scaled.nc,55576828,"""35008fc-5e824d1360b80""","Thu, 08 Sep 2022 06:48:30 GMT",application/x-netcdf
