scenario,dr_label,prtp,eta,trial,scc_2020usd_per_tco2,baseline_scc,delta_scc
Residual high,2.0%,0.00197458793624916,1.244458999,87,209.08061652863552,197.38487701004817,11.695739518587345
Residual high,2.0%,0.00197458793624916,1.244458999,88,115.31618520335356,112.7751101656877,2.5410750376658484
Residual high,2.0%,0.00197458793624916,1.244458999,89,223.22135245812785,216.40199605213417,6.8193564059936875
Residual high,2.0%,0.00197458793624916,1.244458999,90,7.174560018079359,6.475182259474183,0.6993777586051761
Residual high,2.0%,0.00197458793624916,1.244458999,91,97.11129893005626,91.68363719733787,5.427661732718391
Residual high,2.0%,0.00197458793624916,1.244458999,92,168.35713465320285,161.3058860720078,7.05124858119504
Residual high,2.0%,0.00197458793624916,1.244458999,93,289.7717826959289,279.51594266827493,10.25584002765396
Residual high,2.0%,0.00197458793624916,1.244458999,94,186.202292397024,174.99523329383328,11.207059103190716
Residual high,2.0%,0.00197458793624916,1.244458999,95,154.0523984695532,151.05351550922143,2.9988829603317697
Residual high,2.0%,0.00197458793624916,1.244458999,96,227.3179339674718,222.31670128490785,5.001232682563938
Residual high,2.0%,0.00197458793624916,1.244458999,97,30.541933140987982,29.369950619722044,1.1719825212659387
Residual high,2.0%,0.00197458793624916,1.244458999,98,224.72328096906284,201.409308000997,23.313972968065855
Residual high,2.0%,0.00197458793624916,1.244458999,99,396.2592847706896,383.6186781659488,12.64060660474081
Residual high,2.0%,0.00197458793624916,1.244458999,100,89.4268038900734,87.94340478175722,1.4833991083161777
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,1,244.2293056372548,220.1043317354974,24.124973901757414
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,2,536.865183090151,363.73411289558805,173.131070194563
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,3,185.685987673146,144.22241255733405,41.46357511581195
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,4,173.3406281896885,155.9060193634409,17.434608826247597
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,5,695.0330900221887,372.0991721274073,322.9339178947814
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,6,218.98619290358295,179.4824796363447,39.503713267238254
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,7,107.07892753093094,93.3734083969945,13.705519133936434
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,8,533.3674701287274,514.6897432450969,18.6777268836305
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,9,161.75651516159263,129.6176008264381,32.13891433515454
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,10,72.13040250387478,54.416728247200126,17.71367425667465
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,11,1031.2854433784769,695.055946393461,336.2294969850159
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,12,293.1014451686647,221.5256684196541,71.57577674901063
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,13,194.74832045372503,160.92113340140767,33.827187052317356
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,14,139.3881597016256,98.52181921791713,40.86634048370847
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,15,45.860339953522846,33.605643087613416,12.25469686590943
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,16,160.3334255628739,144.7618217545328,15.57160380834111
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,17,86.44775850490176,66.85500746555847,19.592751039343284
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,18,387.0895587777186,307.9680112488813,79.12154752883731
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,19,166.18131788193165,131.20727875815425,34.9740391237774
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,20,271.41052937291755,227.6817949535863,43.72873441933126
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,21,417.6915343188166,296.75515625100996,120.93637806780663
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,22,81.8323842569027,52.433909958493885,29.398474298408814
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,23,124.87238238725544,75.77802422444424,49.094358162811204
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,24,568.5575844637999,391.73096493378273,176.82661953001718
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,25,274.1862203452663,199.12499419757407,75.06122614769222
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,26,29.913325480057015,24.194123821134102,5.719201658922913
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,27,187.37162878216813,138.83502510343192,48.53660367873621
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,28,192.49130941404167,133.34760050573018,59.14370890831148
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,29,290.9367461198055,233.43198583431237,57.50476028549312
RESFire half-gross stress,2.0%,0.00197458793624916,1.244458999,30,103.70242393380236,91.38347901578636,12.318944918016001
